class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16
1,qid:526,1,2,1,0,1,2,0,0,0,0,4,11,4,1,1.8,2
0,qid:527,2,2,0,0,2,3,0,0,1,2,6,18,9,2,1.7,2
1,qid:527,0,1,1,3,1,3,0,0,1,1,6,17,7,1,2,3
1,qid:528,0,0,0,0,4,5,0,0,0,2,9,22,6,2,1.5,2
0,qid:528,0,0,0,0,3,7,0,0,2,0,8,21,10,3,2.6,3
1,qid:529,1,0,0,0,1,4,0,0,0,1,6,13,4,1,1.8,2
0,qid:529,0,0,1,4,2,3,0,0,0,1,7,20,8,1,2.9,4
0,qid:530,0,2,3,2,1,5,0,0,0,2,7,22,6,1,2.8,4
1,qid:530,0,0,0,2,1,0,0,0,0,1,1,6,2,0,1.5,2
0,qid:531,0,1,0,0,2,2,0,0,1,0,5,11,5,1,2,3
1,qid:531,0,0,0,0,1,4,0,0,1,1,2,9,4,2,1.8,2
1,qid:532,0,1,2,3,1,1,0,0,0,2,4,14,7,0,1.6,3
0,qid:532,0,1,1,2,4,3,0,0,2,0,4,17,7,1,2.6,3
1,qid:533,0,0,0,3,2,5,0,0,0,0,9,19,7,3,3,4
0,qid:533,0,1,2,1,0,3,0,0,0,3,8,20,7,3,2.1,3
0,qid:534,0,0,2,2,3,3,0,0,1,1,6,18,8,1,3,5
1,qid:534,0,3,0,6,1,1,0,0,0,0,7,19,7,1,1.9,2
1,qid:535,0,0,0,0,2,2,0,0,0,0,3,8,3,1,2,3
0,qid:535,1,0,0,0,2,7,0,0,0,0,3,14,6,1,2.2,3
1,qid:536,1,1,0,2,2,4,0,0,0,0,7,18,8,2,2.6,4
0,qid:536,1,1,1,3,2,1,0,1,1,1,6,18,6,0,1.8,2
0,qid:537,0,1,2,3,3,5,0,0,1,0,5,20,7,2,2,2
1,qid:537,3,0,0,1,0,5,0,0,1,1,3,14,7,1,3.6,5
1,qid:538,1,0,1,1,1,1,0,0,0,0,2,7,2,1,1.5,2
0,qid:538,2,0,0,2,2,2,0,0,0,0,7,18,6,4,2,3
1,qid:539,1,1,0,2,1,0,0,1,0,1,4,12,4,1,1.5,2
0,qid:539,2,2,0,2,0,0,0,2,1,0,4,15,4,0,1.5,2
0,qid:540,1,2,0,0,3,2,0,2,0,0,6,16,5,1,1.6,2
1,qid:540,0,2,0,1,2,2,0,1,0,2,5,16,7,4,1.1,2
0,qid:541,2,0,0,4,1,0,1,1,2,0,5,17,7,1,3,5
1,qid:541,3,2,0,1,2,1,0,0,0,1,6,16,7,3,1.1,2
1,qid:542,2,1,0,1,0,1,0,0,0,0,4,10,3,1,1.3,2
0,qid:542,1,0,0,2,1,0,0,1,0,0,3,9,2,0,1.5,2
1,qid:543,1,0,0,2,0,0,0,0,0,0,1,5,2,0,1,1
0,qid:543,0,0,1,1,0,3,0,0,0,0,1,6,3,1,1.7,2
1,qid:544,1,2,0,0,1,0,0,0,0,0,5,10,4,2,1.5,2
0,qid:544,3,1,0,1,1,3,0,1,1,1,6,18,9,3,2.2,2
1,qid:545,1,0,1,0,0,2,0,1,0,0,2,10,3,1,1,1
0,qid:545,2,0,1,1,2,3,0,0,0,1,7,18,9,2,2.7,5
0,qid:546,0,1,0,3,0,0,0,1,1,0,3,9,3,0,1.3,2
1,qid:546,3,0,1,0,1,1,0,0,1,1,4,12,4,1,1.8,3
0,qid:547,0,2,0,2,2,3,0,1,0,2,6,21,6,3,2,2
1,qid:547,3,0,0,1,0,1,0,3,0,0,4,13,5,0,2.2,4
0,qid:548,1,0,0,1,1,5,0,2,0,1,4,16,6,2,1.8,2
1,qid:548,2,1,1,1,0,0,0,1,0,0,3,9,5,2,1,1
0,qid:549,1,2,3,3,4,2,0,1,2,0,5,23,9,4,2.1,2
1,qid:549,1,2,1,0,2,3,0,1,0,0,7,20,10,2,2.6,4
1,qid:550,3,2,2,0,0,2,0,0,0,1,8,21,6,0,2,3
0,qid:550,5,0,1,0,1,2,0,1,0,1,5,19,6,1,1.8,2
1,qid:551,3,0,3,2,4,1,0,0,0,1,7,22,6,2,2.7,4
0,qid:551,2,2,0,2,2,3,0,1,1,3,5,21,7,0,1.9,3
0,qid:552,2,3,0,4,1,0,0,0,0,2,8,21,7,2,2,3
1,qid:552,1,0,2,3,1,3,0,0,1,1,6,19,7,2,2.3,3
0,qid:553,2,2,3,1,1,1,0,0,1,1,7,20,7,0,2.3,4
1,qid:553,4,0,2,0,0,1,0,1,0,0,4,12,5,1,2.6,3
1,qid:554,2,0,1,4,0,1,0,0,0,0,4,14,4,1,1.8,3
0,qid:554,4,1,0,1,1,0,0,0,0,1,4,13,3,0,1.7,2
0,qid:555,4,1,3,1,1,2,0,0,0,0,3,16,4,2,1,1
1,qid:555,2,0,1,2,1,1,0,0,0,1,7,16,5,0,2.4,4
0,qid:556,4,1,1,2,0,1,0,1,0,0,6,21,7,0,1.6,3
1,qid:556,0,1,1,2,0,0,0,0,0,1,5,11,3,0,2,3
0,qid:557,1,2,1,1,1,5,0,0,1,1,6,19,7,1,2.7,3
1,qid:557,5,0,1,1,2,0,0,0,0,0,5,16,5,1,2,3
0,qid:558,3,3,0,2,0,2,0,0,0,0,9,22,8,1,1.6,3
1,qid:558,5,1,3,0,0,1,0,0,0,1,7,18,7,1,2,2
0,qid:559,3,1,3,1,1,1,0,1,0,0,5,17,6,1,2.5,3
1,qid:559,1,0,4,0,2,1,0,0,1,0,7,19,7,1,2.9,4
0,qid:560,1,1,3,1,0,2,0,1,1,2,4,17,6,1,2.2,2
1,qid:560,0,0,0,1,0,4,0,0,1,1,4,12,6,1,2.5,3
1,qid:561,0,0,2,1,2,1,0,0,0,0,8,17,5,2,2,2
0,qid:561,2,0,0,2,2,1,0,0,1,0,6,16,6,1,1.7,2
1,qid:562,2,1,0,1,2,4,0,1,0,0,7,21,6,1,1.8,3
0,qid:562,4,0,0,1,0,2,0,1,0,0,4,12,6,1,1.3,2
0,qid:563,1,0,3,0,0,2,0,1,0,0,4,11,4,1,2.3,3
1,qid:563,0,0,0,1,0,6,0,0,0,2,4,14,5,1,2.2,3
0,qid:564,1,1,1,1,4,1,0,0,0,0,5,14,5,1,1,1
1,qid:564,0,0,3,1,2,1,0,0,0,0,4,11,5,2,1,1
1,qid:565,1,1,4,2,2,1,0,0,0,0,5,16,7,2,2,2
0,qid:565,2,1,2,1,2,4,0,1,1,0,5,21,6,2,2.5,3
0,qid:566,3,1,0,3,2,4,0,1,0,1,4,19,5,0,1,1
1,qid:566,2,2,0,1,2,0,0,1,0,0,2,10,2,0,1,1
1,qid:567,3,0,0,0,0,1,0,1,0,0,1,6,2,0,1.5,2
0,qid:567,0,2,4,4,3,1,0,0,0,0,5,19,7,1,2.6,3
0,qid:568,1,3,3,4,1,2,0,0,0,0,5,19,9,1,2.8,3
1,qid:568,0,3,5,2,3,1,0,0,1,0,5,20,8,2,2.1,3
0,qid:569,0,1,3,1,2,2,0,2,0,1,3,16,5,0,3,5
1,qid:569,1,0,1,2,0,0,0,1,1,0,2,9,3,0,1.7,2
0,qid:570,4,1,1,5,3,1,0,1,0,0,4,20,9,2,2.9,3
1,qid:570,2,1,0,2,1,0,0,0,1,0,5,13,4,2,1.5,2
0,qid:571,0,1,1,0,2,2,0,0,1,0,2,9,4,0,1.5,2
1,qid:571,1,0,0,0,0,4,0,0,0,0,0,5,1,0,1,1
1,qid:572,1,1,0,1,1,3,0,0,0,2,3,12,4,0,2.5,4
0,qid:572,1,0,2,0,2,1,0,0,2,1,3,14,2,0,1.5,2
0,qid:573,1,0,1,2,1,1,0,1,0,1,3,11,5,0,1.4,2
1,qid:573,0,1,3,5,2,1,0,0,0,1,4,18,7,1,2.4,2
1,qid:574,1,1,1,2,0,2,0,1,1,0,2,12,6,0,2.3,4
0,qid:574,0,2,1,2,4,2,0,1,1,3,4,21,7,3,1.9,3
1,qid:575,0,0,0,1,2,2,0,0,0,0,4,9,3,1,1.7,2
0,qid:575,1,0,0,0,1,2,0,0,1,0,1,7,4,0,2,3
1,qid:576,0,0,1,0,0,1,0,0,0,0,3,5,1,1,1,1
0,qid:576,0,2,1,0,1,3,1,0,0,1,7,20,10,2,2.4,5
1,qid:577,5,2,0,1,2,1,0,0,0,1,6,19,9,2,1.9,2
0,qid:577,2,1,1,2,0,2,0,2,2,0,3,16,7,0,2.3,4
1,qid:578,1,2,0,4,0,3,0,0,0,0,5,15,9,2,2.9,4
0,qid:578,2,0,0,2,2,2,0,1,1,0,3,15,5,0,1.8,3
0,qid:579,2,0,1,1,2,4,1,0,0,0,6,21,10,2,2.7,4
1,qid:579,2,2,1,1,1,2,0,0,0,0,5,14,7,1,1.4,2
1,qid:580,0,0,1,3,0,5,0,0,0,2,4,16,6,3,2.5,4
0,qid:580,0,0,0,1,0,5,0,0,1,1,4,13,5,1,2.4,4
0,qid:581,1,1,0,1,1,5,0,0,0,2,8,21,9,0,2.3,5
1,qid:581,0,0,1,1,0,3,0,1,0,0,3,9,3,0,1.3,2
0,qid:582,0,1,0,2,0,2,0,0,0,0,4,9,3,1,1.7,2
1,qid:582,1,0,2,1,1,1,0,0,0,2,2,10,2,0,1.5,2
1,qid:583,0,0,2,3,1,3,0,2,0,1,5,17,6,2,1.8,3
0,qid:583,0,1,0,1,1,3,0,0,0,1,3,11,4,1,2.3,3
0,qid:584,0,2,3,0,1,2,0,0,0,1,5,15,6,3,2,3
1,qid:584,2,0,0,1,0,0,0,0,0,0,3,6,2,2,1,1
1,qid:585,0,0,1,2,1,2,0,0,0,0,6,12,5,2,2.6,4
0,qid:585,1,3,0,0,2,3,0,0,0,2,6,18,7,4,2,3
0,qid:586,1,2,0,1,0,1,0,0,0,0,3,9,4,1,1.8,2
1,qid:586,1,1,1,1,1,7,0,1,0,1,4,18,4,0,1.5,2
0,qid:587,2,1,1,2,1,1,0,1,0,0,6,15,5,2,1.8,2
1,qid:587,1,1,1,0,0,1,0,0,0,0,2,6,2,1,1.5,2
1,qid:588,0,3,0,0,2,1,0,0,0,0,5,11,5,1,1.8,3
0,qid:588,0,1,1,4,0,2,0,0,0,1,6,16,6,4,1.5,2
0,qid:589,4,3,2,1,1,0,0,0,0,0,5,17,7,1,1.9,3
1,qid:589,3,1,1,1,0,1,0,1,0,0,5,14,5,1,2,2
1,qid:590,5,2,0,2,0,0,0,0,1,0,8,19,7,2,1.9,3
0,qid:590,4,2,0,0,0,0,0,2,0,2,4,15,5,1,1.4,2
0,qid:591,1,2,2,2,1,3,0,0,1,1,6,20,9,2,2.4,4
1,qid:591,0,2,0,2,1,2,0,1,0,1,5,15,6,2,1,1
0,qid:592,1,1,2,2,0,3,0,1,0,0,8,18,6,2,1.7,2
1,qid:592,0,2,0,1,0,1,0,0,0,2,2,8,2,1,1,1
1,qid:593,0,0,3,2,2,0,0,0,0,1,6,15,6,1,2,4
0,qid:593,1,2,3,1,0,1,0,0,0,0,4,12,6,1,2,3
1,qid:594,0,0,1,1,5,1,0,1,0,1,5,15,6,1,1.5,2
0,qid:594,2,0,3,1,1,2,0,1,0,1,6,17,7,2,2.6,4
1,qid:595,0,0,1,1,1,3,0,1,0,1,1,9,4,0,2,3
0,qid:595,1,0,2,2,0,7,0,0,0,0,6,18,8,2,2.1,2
1,qid:596,2,1,0,0,1,2,0,0,0,1,1,9,3,0,1.3,2
0,qid:596,1,0,0,2,0,4,0,1,0,2,2,12,4,1,2,2
0,qid:597,5,2,2,3,0,3,0,0,0,1,7,23,10,4,2.4,4
1,qid:597,2,1,1,5,0,1,0,0,0,2,9,21,8,3,1.8,2
1,qid:598,0,1,0,0,1,0,0,1,0,0,1,4,1,0,1,1
0,qid:598,3,1,1,1,0,1,0,1,1,1,5,16,7,1,1.6,3
0,qid:599,1,2,1,3,2,0,0,0,0,1,5,15,6,1,1.5,2
1,qid:599,1,0,0,2,3,12,0,0,0,0,3,21,7,0,2.1,4
1,qid:600,1,2,1,0,2,3,0,0,0,1,9,19,8,4,3.1,6
0,qid:600,3,0,0,1,1,3,0,0,1,2,6,17,6,2,1.3,2
0,qid:601,1,0,1,3,4,1,0,1,0,2,5,18,8,3,1.6,3
1,qid:601,0,0,0,0,1,4,0,1,0,0,1,7,1,0,1,1
1,qid:602,2,2,1,2,1,1,0,0,0,0,7,16,7,1,1.7,3
0,qid:602,4,1,2,0,2,2,0,0,0,1,5,17,8,2,1.9,3
0,qid:603,2,2,2,1,1,1,0,2,0,1,7,19,8,1,2,2
1,qid:603,4,1,1,0,0,3,0,0,0,0,6,16,7,1,1.4,2
1,qid:604,0,0,0,1,2,4,0,0,0,0,3,10,3,0,2,3
0,qid:604,0,2,0,1,0,5,0,1,0,1,7,18,7,4,1.9,3
0,qid:605,2,0,0,2,3,4,0,1,0,0,7,19,8,2,2.3,3
1,qid:605,2,0,0,2,1,3,0,2,1,0,7,18,8,1,2.1,2
0,qid:606,0,1,0,4,2,6,0,0,0,0,8,21,10,3,1.6,2
1,qid:606,1,0,1,1,2,3,0,1,0,0,7,16,7,2,1.6,3
1,qid:607,3,2,0,1,0,1,0,1,1,1,5,16,5,0,1.8,2
0,qid:607,1,1,1,5,1,2,0,0,0,0,8,20,10,3,1.6,2
1,qid:608,0,0,1,0,0,2,0,1,0,0,1,7,2,0,1.5,2
0,qid:608,3,0,1,0,0,3,0,1,0,0,3,11,3,1,1,1
1,qid:609,1,1,0,1,1,6,0,2,0,2,3,17,8,1,1.9,3
0,qid:609,3,0,1,3,1,3,0,0,0,0,9,22,9,2,2.8,4
1,qid:610,2,0,1,0,0,3,0,0,0,1,4,12,3,1,1,1
0,qid:610,1,0,1,3,1,5,0,1,0,0,7,21,9,2,1.9,2
0,qid:611,2,0,2,0,0,10,0,1,0,0,2,19,5,0,2.4,4
1,qid:611,0,0,2,0,1,1,0,1,0,0,2,9,3,0,1.7,2
1,qid:612,1,1,2,1,1,3,1,0,0,0,7,20,8,1,2,3
0,qid:612,2,0,2,4,2,0,0,1,0,0,7,18,6,2,1.5,2
0,qid:613,2,0,4,0,1,3,0,0,0,0,9,19,7,1,2.6,4
1,qid:613,0,1,0,0,0,1,0,0,0,1,5,10,3,1,1.3,2
1,qid:614,2,1,1,0,0,1,0,0,0,2,3,11,3,2,1.7,2
0,qid:614,2,1,2,0,0,4,0,0,1,1,7,20,7,1,1.9,2
1,qid:615,0,0,1,1,0,0,0,0,0,0,2,5,2,1,1.5,2
0,qid:615,2,1,0,2,0,2,0,0,0,0,5,14,5,2,1.6,2
0,qid:616,3,1,1,0,1,1,0,2,0,2,4,16,5,1,2.2,4
1,qid:616,1,0,0,1,1,1,0,1,0,1,4,10,3,3,1,1
1,qid:617,2,0,0,1,1,0,0,0,0,0,4,10,5,1,2.8,4
0,qid:617,3,2,1,0,1,2,0,1,0,2,7,22,7,2,1.4,2
0,qid:618,0,0,2,3,0,5,0,1,0,0,8,20,9,2,2.8,4
1,qid:618,0,1,0,2,0,4,0,1,0,2,5,15,6,2,2.2,3
0,qid:619,1,0,3,1,1,1,0,0,0,2,5,14,5,1,2.2,3
1,qid:619,1,1,0,2,1,3,0,0,0,2,5,15,5,4,1.8,2
1,qid:620,0,0,0,0,0,1,0,1,0,0,1,6,1,0,1,1
0,qid:620,3,0,1,2,1,3,0,1,0,0,5,17,5,2,1,1
0,qid:621,2,0,0,1,0,3,0,0,0,0,5,11,4,1,1.5,2
1,qid:621,0,0,0,1,1,1,0,0,0,0,1,4,2,1,1.5,2
1,qid:622,0,0,1,0,0,2,0,0,0,1,3,8,3,1,1.3,2
0,qid:622,0,1,0,1,1,3,0,0,0,0,4,10,4,2,2,2
1,qid:623,0,0,1,0,0,3,0,0,0,0,5,10,4,1,1.5,2
0,qid:623,1,0,1,0,0,5,0,0,0,1,3,11,6,1,1.5,2
1,qid:624,0,0,0,1,1,3,0,0,1,0,3,9,5,1,2.4,3
0,qid:624,2,1,0,1,0,2,0,1,1,0,5,15,5,1,2,2
0,qid:625,4,2,1,1,0,1,0,1,2,0,4,18,7,1,2.6,5
1,qid:625,0,1,0,1,2,2,1,0,1,0,3,11,6,2,2,3
1,qid:626,2,0,3,0,1,4,0,0,0,0,8,18,8,4,1.6,3
0,qid:626,3,1,2,1,2,1,0,1,0,2,9,22,9,2,2,2
0,qid:627,1,1,0,2,0,2,0,1,1,1,6,16,4,2,1.3,2
1,qid:627,1,1,0,0,0,2,0,0,0,0,4,10,3,1,1.3,2
1,qid:628,0,1,0,0,0,1,0,0,0,0,1,3,1,0,1,1
0,qid:628,1,1,0,0,0,1,0,0,0,0,1,4,1,0,1,1
0,qid:629,0,1,2,2,1,1,0,0,0,0,7,14,5,2,1.4,2
1,qid:629,0,0,0,0,1,6,0,1,0,0,1,9,1,0,1,1
1,qid:630,1,0,1,1,2,2,0,0,0,0,5,16,6,2,1.7,3
0,qid:630,0,1,0,2,2,3,0,1,0,0,6,15,7,1,1.9,2
0,qid:631,1,1,1,0,3,1,0,0,0,1,5,13,5,1,1.4,2
1,qid:631,0,0,2,0,0,2,0,0,0,0,4,11,4,1,2,2
0,qid:632,0,1,0,1,0,1,0,0,0,0,4,9,3,1,1.3,2
1,qid:632,0,0,1,0,0,2,0,1,0,0,2,7,4,0,1.8,2
0,qid:633,0,4,1,0,1,3,0,0,0,1,5,15,6,3,2.8,5
1,qid:633,0,0,1,1,1,1,0,1,0,0,2,7,2,0,1.5,2
0,qid:634,1,1,0,0,3,2,0,0,0,1,9,19,7,3,1.6,3
1,qid:634,1,0,0,0,0,3,0,0,0,0,2,7,2,0,1.5,2
1,qid:635,0,0,0,0,1,4,0,1,0,0,2,8,4,1,1.8,3
0,qid:635,0,0,2,3,1,7,0,2,0,0,3,18,6,0,2,2
0,qid:636,1,1,0,5,2,3,0,0,0,1,10,23,9,3,2.2,4
1,qid:636,1,0,0,1,1,2,0,1,0,0,3,9,3,0,1.3,2
0,qid:637,0,0,1,1,0,5,0,0,1,0,9,18,7,1,2.7,4
1,qid:637,0,1,0,2,2,4,0,0,0,0,8,17,8,3,2.1,2
1,qid:638,0,0,1,3,5,1,0,0,1,0,6,19,7,1,1.9,3
0,qid:638,2,1,1,2,0,2,0,1,0,1,5,15,7,1,1.9,2
1,qid:639,0,0,0,3,1,2,0,0,0,1,4,11,5,1,2.2,3
0,qid:639,2,1,0,0,1,1,0,1,0,1,3,11,3,0,1.7,2
1,qid:640,0,1,0,1,0,2,0,0,0,1,2,10,4,1,1.8,2
0,qid:640,1,0,1,2,3,2,0,0,1,2,6,20,7,2,1.9,2
0,qid:641,0,2,1,2,1,2,0,0,1,1,7,18,10,2,2.1,3
1,qid:641,1,0,0,2,2,4,0,0,0,1,7,18,8,2,2.8,4
0,qid:642,0,0,0,4,2,2,0,1,0,0,6,16,7,3,2.1,3
1,qid:642,1,0,0,0,2,2,0,1,0,0,2,8,3,1,1.3,2
0,qid:643,1,0,1,0,3,5,0,0,0,1,7,18,7,4,1.7,3
1,qid:643,1,0,2,1,0,10,0,0,0,0,4,20,11,2,3.8,6
1,qid:644,0,1,4,1,0,1,1,0,0,0,4,12,4,2,1.8,3
0,qid:644,0,1,2,3,1,3,0,0,0,0,11,21,10,3,1.7,2
1,qid:645,0,1,2,0,0,5,0,1,0,1,5,17,8,2,2.5,3
0,qid:645,1,0,0,1,1,4,0,1,0,0,3,11,6,1,2.5,4
1,qid:646,1,0,0,1,0,4,0,1,1,0,2,10,3,0,1.3,2
0,qid:646,0,1,0,0,1,9,0,1,1,1,4,18,6,3,1.7,3
1,qid:647,0,1,3,2,3,3,0,0,0,1,5,18,7,2,2.4,4
0,qid:647,3,2,2,0,1,2,0,0,0,1,7,20,8,1,1.9,3
1,qid:648,3,2,2,1,0,0,0,0,1,1,5,15,7,2,1.7,2
0,qid:648,0,0,1,1,1,7,0,1,1,1,8,21,8,6,1.5,2
0,qid:649,1,0,1,2,1,5,0,0,0,3,6,20,8,2,2,3
1,qid:649,0,0,0,2,2,2,0,0,0,0,5,11,6,1,2.2,3
1,qid:650,2,0,0,1,1,1,0,0,0,0,4,9,4,1,2,2
0,qid:650,2,0,1,5,2,1,0,0,1,3,4,20,9,2,1.8,3
0,qid:651,0,0,0,4,0,4,0,1,1,0,5,15,7,3,2.1,2
1,qid:651,0,0,3,2,1,3,0,1,0,2,4,16,8,2,1.5,2
1,qid:652,1,0,1,0,0,1,0,0,1,0,2,6,4,2,1.3,2
0,qid:652,1,2,0,0,1,2,0,0,0,0,4,11,5,2,1.4,2
0,qid:653,0,0,1,1,1,4,0,0,0,1,3,11,5,2,1.6,2
1,qid:653,0,0,0,1,0,5,0,1,0,0,8,15,5,3,2.4,3
1,qid:654,0,0,3,3,1,1,0,0,0,2,5,15,6,1,1.8,3
0,qid:654,0,1,3,0,1,4,0,0,0,1,6,16,8,1,2.4,4
1,qid:655,1,2,2,0,1,3,0,3,0,1,7,20,5,0,1.6,3
0,qid:655,1,2,2,2,2,5,0,0,0,2,6,22,9,1,1.7,3
1,qid:656,1,0,2,0,2,0,0,0,0,0,5,13,5,1,2.4,4
0,qid:656,0,0,1,2,4,3,0,0,0,1,6,19,10,4,2,4
1,qid:657,1,0,1,1,0,1,0,0,0,0,1,5,3,1,2,3
0,qid:657,0,0,2,1,2,1,0,1,0,1,4,12,5,2,2.8,4
0,qid:658,0,0,1,0,3,3,0,0,0,0,5,12,4,1,2.3,3
1,qid:658,0,0,1,1,2,2,0,0,0,0,3,9,3,1,2,3
0,qid:659,1,0,1,0,2,3,0,0,0,2,2,11,6,2,1.7,2
1,qid:659,1,0,1,1,0,1,0,0,0,1,4,10,4,2,1.3,2
1,qid:660,0,1,0,0,0,5,0,1,0,1,4,14,7,2,1.9,2
0,qid:660,1,0,0,2,2,4,0,1,0,0,8,20,10,2,2.9,5
1,qid:661,1,0,2,4,1,5,0,1,0,1,5,20,6,1,3.2,5
0,qid:661,4,1,3,3,1,2,0,0,1,0,5,20,10,1,2.5,3
1,qid:662,0,2,1,1,1,2,0,0,1,0,4,12,6,3,1.3,2
0,qid:662,0,1,1,2,2,2,0,1,0,0,3,12,4,1,2,2
0,qid:663,2,0,2,0,1,1,0,0,0,0,6,13,5,2,2.2,3
1,qid:663,1,0,2,2,1,1,0,1,0,0,2,10,5,1,2.4,4
1,qid:664,0,0,0,0,0,3,0,0,0,0,3,7,3,0,2,3
0,qid:664,3,1,1,1,0,2,0,1,1,0,2,12,4,3,1.8,2
0,qid:665,1,3,1,2,1,0,0,0,0,2,3,13,6,1,1.7,3
1,qid:665,1,0,2,1,0,1,0,0,0,0,2,7,3,2,1.3,2
0,qid:666,5,1,2,1,0,1,0,1,0,0,2,14,5,1,1,1
1,qid:666,0,0,1,1,1,3,0,0,0,1,5,12,5,2,1.6,2
1,qid:667,0,1,0,3,2,3,0,0,1,1,4,15,6,1,2.3,4
0,qid:667,0,1,2,2,1,3,0,0,0,1,5,16,6,2,1.5,3
1,qid:668,1,0,0,2,0,2,0,0,0,0,4,10,5,1,2.2,3
0,qid:668,1,1,2,1,1,2,0,0,0,2,3,13,7,3,2.4,3
0,qid:669,2,1,0,1,2,5,0,1,1,0,6,21,9,2,1.2,2
1,qid:669,1,1,1,2,1,2,0,1,0,1,6,16,6,2,1.8,2
0,qid:670,0,1,1,5,3,2,0,0,0,0,6,19,6,1,1.7,2
1,qid:670,1,2,0,0,3,1,0,1,0,0,2,12,2,0,1,1
1,qid:671,1,2,0,4,3,1,1,0,1,1,5,20,8,2,1.5,3
